x,y,ux,uy,velocity_magnitude
102,10,0.05631829,0.00000000,0.05631829
102,11,0.05583032,0.00000000,0.05583032
102,12,0.05529529,0.00000000,0.05529529
102,13,0.05471303,0.00000000,0.05471303
102,14,0.05408338,0.00000000,0.05408338
102,15,0.05340615,0.00000000,0.05340615
102,16,0.05268114,0.00000000,0.05268114
102,17,0.05190814,0.00000000,0.05190814
102,18,0.05108694,0.00000000,0.05108694
102,19,0.05021728,0.00000000,0.05021728
102,20,0.04929893,0.00000000,0.04929893
102,21,0.04833163,0.00000000,0.04833163
102,22,0.04731510,0.00000000,0.04731510
102,23,0.04624907,0.00000000,0.04624907
102,24,0.04513325,0.00000000,0.04513325
102,25,0.04396732,0.00000000,0.04396732
102,26,0.04275099,0.00000000,0.04275099
102,27,0.04148393,0.00000000,0.04148393
102,28,0.04016580,0.00000000,0.04016580
102,29,0.03879627,0.00000000,0.03879627
102,30,0.03737498,0.00000000,0.03737498
102,31,0.03590158,0.00000000,0.03590158
102,32,0.03437569,0.00000000,0.03437569
102,33,0.03279696,0.00000000,0.03279696
102,34,0.03116499,0.00000000,0.03116499
102,35,0.02947939,0.00000000,0.02947939
102,36,0.02773978,0.00000000,0.02773978
102,37,0.02594574,0.00000000,0.02594574
102,38,0.02409688,0.00000000,0.02409688
102,39,0.02219278,0.00000000,0.02219278
102,40,0.02023302,0.00000000,0.02023302
102,41,0.01821719,0.00000000,0.01821719
102,42,0.01614485,0.00000000,0.01614485
102,43,0.01401558,0.00000000,0.01401558
102,44,0.01182895,0.00000000,0.01182895
102,45,0.00958451,0.00000000,0.00958451
102,46,0.00728184,0.00000000,0.00728184
102,47,0.00492049,0.00000000,0.00492049
102,48,0.00250002,0.00000000,0.00250002
102,49,0.00002000,0.00000000,0.00002000
103,0,0.05863487,0.00000000,0.05863487
103,1,0.05861176,0.00000000,0.05861176
103,2,0.05854243,0.00000000,0.05854243
103,3,0.05842686,0.00000000,0.05842686
103,4,0.05826500,0.00000000,0.05826500
103,5,0.05805682,0.00000000,0.05805682
103,6,0.05780225,0.00000000,0.05780225
103,7,0.05750121,0.00000000,0.05750121
103,8,0.05715361,0.00000000,0.05715361
103,9,0.05675934,0.00000000,0.05675934
103,10,0.05631829,0.00000000,0.05631829
103,11,0.05583032,0.00000000,0.05583032
103,12,0.05529529,0.00000000,0.05529529
103,13,0.05471303,0.00000000,0.05471303
103,14,0.05408338,0.00000000,0.05408338
103,15,0.05340615,0.00000000,0.05340615
103,16,0.05268114,0.00000000,0.05268114
103,17,0.05190814,0.00000000,0.05190814
103,18,0.05108694,0.00000000,0.05108694
103,19,0.05021728,0.00000000,0.05021728
103,20,0.04929893,0.00000000,0.04929893
103,21,0.04833163,0.00000000,0.04833163
103,22,0.04731510,0.00000000,0.04731510
103,23,0.04624907,0.00000000,0.04624907
103,24,0.04513325,0.00000000,0.04513325
103,25,0.04396732,0.00000000,0.04396732
103,26,0.04275099,0.00000000,0.04275099
103,27,0.04148393,0.00000000,0.04148393
103,28,0.04016580,0.00000000,0.04016580
103,29,0.03879627,0.00000000,0.03879627
103,30,0.03737498,0.00000000,0.03737498
103,31,0.03590158,0.00000000,0.03590158
103,32,0.03437569,0.00000000,0.03437569
103,33,0.03279696,0.00000000,0.03279696
103,34,0.03116499,0.00000000,0.03116499
103,35,0.02947939,0.00000000,0.02947939
103,36,0.02773978,0.00000000,0.02773978
103,37,0.02594574,0.00000000,0.02594574
103,38,0.02409688,0.00000000,0.02409688
103,39,0.02219278,0.00000000,0.02219278
103,40,0.02023302,0.00000000,0.02023302
103,41,0.01821719,0.00000000,0.01821719
103,42,0.01614485,0.00000000,0.01614485
103,43,0.01401558,0.00000000,0.01401558
103,44,0.01182895,0.00000000,0.01182895
103,45,0.00958451,0.00000000,0.00958451
103,46,0.00728184,0.00000000,0.00728184
103,47,0.00492049,0.00000000,0.00492049
103,48,0.00250002,0.00000000,0.00250002
103,49,0.00002000,0.00000000,0.00002000
104,0,0.05863487,0.00000000,0.05863487
104,1,0.05861176,0.00000000,0.05861176
104,2,0.05854243,0.00000000,0.05854243
104,3,0.05842686,0.00000000,0.05842686
104,4,0.05826500,0.00000000,0.05826500
104,5,0.05805682,0.00000000,0.05805682
104,6,0.05780225,0.00000000,0.05780225
104,7,0.05750121,0.00000000,0.05750121
104,8,0.05715361,0.00000000,0.05715361
104,9,0.05675934,0.00000000,0.05675934
104,10,0.05631829,0.00000000,0.05631829
104,11,0.05583032,0.00000000,0.05583032
104,12,0.05529529,0.00000000,0.05529529
104,13,0.05471303,0.00000000,0.05471303
104,14,0.05408338,0.00000000,0.05408338
104,15,0.05340615,0.00000000,0.05340615
104,16,0.05268114,0.00000000,0.05268114
104,17,0.05190814,0.00000000,0.05190814
104,18,0.05108694,0.00000000,0.05108694
104,19,0.05021728,0.00000000,0.05021728
104,20,0.04929893,0.00000000,0.04929893
104,21,0.04833163,0.00000000,0.04833163
104,22,0.04731510,0.00000000,0.04731510
104,23,0.04624907,0.00000000,0.04624907
104,24,0.04513325,0.00000000,0.04513325
104,25,0.04396732,0.00000000,0.04396732
104,26,0.04275099,0.00000000,0.04275099
104,27,0.04148393,0.00000000,0.04148393
104,28,0.04016580,0.00000000,0.04016580
104,29,0.03879627,0.00000000,0.03879627
104,30,0.03737498,0.00000000,0.03737498
104,31,0.03590158,0.00000000,0.03590158
104,32,0.03437569,0.00000000,0.03437569
104,33,0.03279696,0.00000000,0.03279696
104,34,0.03116499,0.00000000,0.03116499
104,35,0.02947939,0.00000000,0.02947939
104,36,0.02773978,0.00000000,0.02773978
104,37,0.02594574,0.00000000,0.02594574
104,38,0.02409688,0.00000000,0.02409688
104,39,0.02219278,0.00000000,0.02219278
104,40,0.02023302,0.00000000,0.02023302
104,41,0.01821719,0.00000000,0.01821719
104,42,0.01614485,0.00000000,0.01614485
104,43,0.01401558,0.00000000,0.01401558
104,44,0.01182895,0.00000000,0.01182895
104,45,0.00958451,0.00000000,0.00958451
104,46,0.00728184,0.00000000,0.00728184
104,47,0.00492049,0.00000000,0.00492049
104,48,0.00250002,0.00000000,0.00250002
104,49,0.00002000,0.00000000,0.00002000
105,0,0.05863487,0.00000000,0.05863487
105,1,0.05861176,0.00000000,0.05861176
105,2,0.05854243,0.00000000,0.05854243
105,3,0.05842686,0.00000000,0.05842686
105,4,0.05826500,0.00000000,0.05826500
105,5,0.05805682,0.00000000,0.05805682
105,6,0.05780225,0.00000000,0.05780225
105,7,0.05750121,0.00000000,0.05750121
105,8,0.05715361,0.00000000,0.05715361
105,9,0.05675934,0.00000000,0.05675934
105,10,0.05631829,0.00000000,0.05631829
105,11,0.05583032,0.00000000,0.05583032
105,12,0.05529529,0.00000000,0.05529529
105,13,0.05471303,0.00000000,0.05471303
105,14,0.05408338,0.00000000,0.05408338
105,15,0.05340615,0.00000000,0.05340615
105,16,0.05268114,0.00000000,0.05268114
105,17,0.05190814,0.00000000,0.05190814
105,18,0.05108694,0.00000000,0.05108694
105,19,0.05021728,0.00000000,0.05021728
105,20,0.04929893,0.00000000,0.04929893
105,21,0.04833163,0.00000000,0.04833163
105,22,0.04731510,0.00000000,0.04731510
105,23,0.04624907,0.00000000,0.04624907
105,24,0.04513325,0.00000000,0.04513325
105,25,0.04396732,0.00000000,0.04396732
105,26,0.04275099,0.00000000,0.04275099
105,27,0.04148393,0.00000000,0.04148393
105,28,0.04016580,0.00000000,0.04016580
105,29,0.03879627,0.00000000,0.03879627
105,30,0.03737498,0.00000000,0.03737498
105,31,0.03590158,0.00000000,0.03590158
105,32,0.03437569,0.00000000,0.03437569
105,33,0.03279696,0.00000000,0.03279696
105,34,0.03116499,0.00000000,0.03116499
105,35,0.02947939,0.00000000,0.02947939
105,36,0.02773978,0.00000000,0.02773978
105,37,0.02594574,0.00000000,0.02594574
105,38,0.02409688,0.00000000,0.02409688
105,39,0.02219278,0.00000000,0.02219278
105,40,0.02023302,0.00000000,0.02023302
105,41,0.01821719,0.00000000,0.01821719
105,42,0.01614485,0.00000000,0.01614485
105,43,0.01401558,0.00000000,0.01401558
105,44,0.01182895,0.00000000,0.01182895
105,45,0.00958451,0.00000000,0.00958451
105,46,0.00728184,0.00000000,0.00728184
105,47,0.00492049,0.00000000,0.00492049
105,48,0.00250002,0.00000000,0.00250002
105,49,0.00002000,0.00000000,0.00002000
106,0,0.05863487,0.00000000,0.05863487
106,1,0.05861176,0.00000000,0.05861176
106,2,0.05854243,0.00000000,0.05854243
106,3,0.05842686,0.00000000,0.05842686
106,4,0.05826500,0.00000000,0.05826500
106,5,0.05805682,0.00000000,0.05805682
106,6,0.05780225,0.00000000,0.05780225
106,7,0.05750121,0.00000000,0.05750121
106,8,0.05715361,0.00000000,0.05715361
106,9,0.05675934,0.00000000,0.05675934
106,10,0.05631829,0.00000000,0.05631829
106,11,0.05583032,0.00000000,0.05583032
106,12,0.05529529,0.00000000,0.05529529
106,13,0.05471303,0.00000000,0.05471303
106,14,0.05408338,0.00000000,0.05408338
106,15,0.05340615,0.00000000,0.05340615
106,16,0.05268114,0.00000000,0.05268114
106,17,0.05190814,0.00000000,0.05190814
106,18,0.05108694,0.00000000,0.05108694
106,19,0.05021728,0.00000000,0.05021728
106,20,0.04929893,0.00000000,0.04929893
106,21,0.04833163,0.00000000,0.04833163
106,22,0.04731510,0.00000000,0.04731510
106,23,0.04624907,0.00000000,0.04624907
106,24,0.04513325,0.00000000,0.04513325
106,25,0.04396732,0.00000000,0.04396732
106,26,0.04275099,0.00000000,0.04275099
106,27,0.04148393,0.00000000,0.04148393
106,28,0.04016580,0.00000000,0.04016580
106,29,0.03879627,0.00000000,0.03879627
106,30,0.03737498,0.00000000,0.03737498
106,31,0.03590158,0.00000000,0.03590158
106,32,0.03437569,0.00000000,0.03437569
106,33,0.03279696,0.00000000,0.03279696
106,34,0.03116499,0.00000000,0.03116499
106,35,0.02947939,0.00000000,0.02947939
106,36,0.02773978,0.00000000,0.02773978
106,37,0.02594574,0.00000000,0.02594574
106,38,0.02409688,0.00000000,0.02409688
106,39,0.02219278,0.00000000,0.02219278
106,40,0.02023302,0.00000000,0.02023302
106,41,0.01821719,0.00000000,0.01821719
106,42,0.01614485,0.00000000,0.01614485
106,43,0.01401558,0.00000000,0.01401558
106,44,0.01182895,0.00000000,0.01182895
106,45,0.00958451,0.00000000,0.00958451
106,46,0.00728184,0.00000000,0.00728184
106,47,0.00492049,0.00000000,0.00492049
106,48,0.00250002,0.00000000,0.00250002
106,49,0.00002000,0.00000000,0.00002000
107,0,0.05863487,0.00000000,0.05863487
107,1,0.05861176,0.00000000,0.05861176
107,2,0.05854243,0.00000000,0.05854243
107,3,0.05842686,0.00000000,0.05842686
107,4,0.05826500,0.00000000,0.05826500
107,5,0.05805682,0.00000000,0.05805682
107,6,0.05780225,0.00000000,0.05780225
107,7,0.05750121,0.00000000,0.05750121
107,8,0.05715361,0.00000000,0.05715361
107,9,0.05675934,0.00000000,0.05675934
107,10,0.05631829,0.00000000,0.05631829
107,11,0.05583032,0.00000000,0.05583032
107,12,0.05529529,0.00000000,0.05529529
107,13,0.05471303,0.00000000,0.05471303
107,14,0.05408338,0.00000000,0.05408338
107,15,0.05340615,0.00000000,0.05340615
107,16,0.05268114,0.00000000,0.05268114
107,17,0.05190814,0.00000000,0.05190814
107,18,0.05108694,0.00000000,0.05108694
107,19,0.05021728,0.00000000,0.05021728
107,20,0.04929893,0.00000000,0.04929893
107,21,0.04833163,0.00000000,0.04833163
107,22,0.04731510,0.00000000,0.04731510
107,23,0.04624907,0.00000000,0.04624907
107,24,0.04513325,0.00000000,0.04513325
107,25,0.04396732,0.00000000,0.04396732
107,26,0.04275099,0.00000000,0.04275099
107,27,0.04148393,0.00000000,0.04148393
107,28,0.04016580,0.00000000,0.04016580
107,29,0.03879627,0.00000000,0.03879627
107,30,0.03737498,0.00000000,0.03737498
107,31,0.03590158,0.00000000,0.03590158
107,32,0.03437569,0.00000000,0.03437569
107,33,0.03279696,0.00000000,0.03279696
107,34,0.03116499,0.00000000,0.03116499
107,35,0.02947939,0.00000000,0.02947939
107,36,0.02773978,0.00000000,0.02773978
107,37,0.02594574,0.00000000,0.02594574
107,38,0.02409688,0.00000000,0.02409688
107,39,0.02219278,0.00000000,0.02219278
107,40,0.02023302,0.00000000,0.02023302
107,41,0.01821719,0.00000000,0.01821719
107,42,0.01614485,0.00000000,0.01614485
107,43,0.01401558,0.00000000,0.01401558
107,44,0.01182895,0.00000000,0.01182895
107,45,0.00958451,0.00000000,0.00958451
107,46,0.00728184,0.00000000,0.00728184
107,47,0.00492049,0.00000000,0.00492049
107,48,0.00250002,0.00000000,0.00250002
107,49,0.00002000,0.00000000,0.00002000
108,0,0.05863487,0.00000000,0.05863487
108,1,0.05861176,0.00000000,0.05861176
108,2,0.05854243,0.00000000,0.05854243
108,3,0.05842686,0.00000000,0.05842686
108,4,0.05826500,0.00000000,0.05826500
108,5,0.05805682,0.00000000,0.05805682
108,6,0.05780225,0.00000000,0.05780225
108,7,0.05750121,0.00000000,0.05750121
108,8,0.05715361,0.00000000,0.05715361
108,9,0.05675934,0.00000000,0.05675934
108,10,0.05631829,0.00000000,0.05631829
108,11,0.05583032,0.00000000,0.05583032
108,12,0.05529529,0.00000000,0.05529529
108,13,0.05471303,0.00000000,0.05471303
108,14,0.05408338,0.00000000,0.05408338
108,15,0.05340615,0.00000000,0.05340615
108,16,0.05268114,0.00000000,0.05268114
108,17,0.05190814,0.00000000,0.05190814
108,18,0.05108694,0.00000000,0.05108694
108,19,0.05021728,0.00000000,0.05021728
108,20,0.04929893,0.00000000,0.04929893
108,21,0.04833163,0.00000000,0.04833163
108,22,0.04731510,0.00000000,0.04731510
108,23,0.04624907,0.00000000,0.04624907
108,24,0.04513325,0.00000000,0.04513325
108,25,0.04396732,0.00000000,0.04396732
108,26,0.04275099,0.00000000,0.04275099
108,27,0.04148393,0.00000000,0.04148393
108,28,0.04016580,0.00000000,0.04016580
108,29,0.03879627,0.00000000,0.03879627
108,30,0.03737498,0.00000000,0.03737498
108,31,0.03590158,0.00000000,0.03590158
108,32,0.03437569,0.00000000,0.03437569
108,33,0.03279696,0.00000000,0.03279696
108,34,0.03116499,0.00000000,0.03116499
108,35,0.02947939,0.00000000,0.02947939
108,36,0.02773978,0.00000000,0.02773978
108,37,0.02594574,0.00000000,0.02594574
108,38,0.02409688,0.00000000,0.02409688
108,39,0.02219278,0.00000000,0.02219278
108,40,0.02023302,0.00000000,0.02023302
108,41,0.01821719,0.00000000,0.01821719
108,42,0.01614485,0.00000000,0.01614485
108,43,0.01401558,0.00000000,0.01401558
108,44,0.01182895,0.00000000,0.01182895
108,45,0.00958451,0.00000000,0.00958451
108,46,0.00728184,0.00000000,0.00728184
108,47,0.00492049,0.00000000,0.00492049
108,48,0.00250002,0.00000000,0.00250002
108,49,0.00002000,0.00000000,0.00002000
109,0,0.05863487,0.00000000,0.05863487
109,1,0.05861176,0.00000000,0.05861176
109,2,0.05854243,0.00000000,0.05854243
109,3,0.05842686,0.00000000,0.05842686
109,4,0.05826500,0.00000000,0.05826500
109,5,0.05805682,0.00000000,0.05805682
109,6,0.05780225,0.00000000,0.05780225
109,7,0.05750121,0.00000000,0.05750121
109,8,0.05715361,0.00000000,0.05715361
109,9,0.05675934,0.00000000,0.05675934
109,10,0.05631829,0.00000000,0.05631829
109,11,0.05583032,0.00000000,0.05583032
109,12,0.05529529,0.00000000,0.05529529
109,13,0.05471303,0.00000000,0.05471303
109,14,0.05408338,0.00000000,0.05408338
109,15,0.05340615,0.00000000,0.05340615
109,16,0.05268114,0.00000000,0.05268114
109,17,0.05190814,0.00000000,0.05190814
109,18,0.05108694,0.00000000,0.05108694
109,19,0.05021728,0.00000000,0.05021728
109,20,0.04929893,0.00000000,0.04929893
109,21,0.04833163,0.00000000,0.04833163
109,22,0.04731510,0.00000000,0.04731510
109,23,0.04624907,0.00000000,0.04624907
109,24,0.04513325,0.00000000,0.04513325
109,25,0.04396732,0.00000000,0.04396732
109,26,0.04275099,0.00000000,0.04275099
109,27,0.04148393,0.00000000,0.04148393
109,28,0.04016580,0.00000000,0.04016580
109,29,0.03879627,0.00000000,0.03879627
109,30,0.03737498,0.00000000,0.03737498
109,31,0.03590158,0.00000000,0.03590158
109,32,0.03437569,0.00000000,0.03437569
109,33,0.03279696,0.00000000,0.03279696
109,34,0.03116499,0.00000000,0.03116499
109,35,0.02947939,0.00000000,0.02947939
109,36,0.02773978,0.00000000,0.02773978
109,37,0.02594574,0.00000000,0.02594574
109,38,0.02409688,0.00000000,0.02409688
109,39,0.02219278,0.00000000,0.02219278
109,40,0.02023302,0.00000000,0.02023302
109,41,0.01821719,0.00000000,0.01821719
109,42,0.01614485,0.00000000,0.01614485
109,43,0.01401558,0.00000000,0.01401558
109,44,0.01182895,0.00000000,0.01182895
109,45,0.00958451,0.00000000,0.00958451
109,46,0.00728184,0.00000000,0.00728184
109,47,0.00492049,0.00000000,0.00492049
109,48,0.00250002,0.00000000,0.00250002
109,49,0.00002000,0.00000000,0.00002000
110,0,0.05863487,0.00000000,0.05863487
110,1,0.05861176,0.00000000,0.05861176
110,2,0.05854243,0.00000000,0.05854243
110,3,0.05842686,0.00000000,0.05842686
110,4,0.05826500,0.00000000,0.05826500
110,5,0.05805682,0.00000000,0.05805682
110,6,0.05780225,0.00000000,0.05780225
110,7,0.05750121,0.00000000,0.05750121
110,8,0.05715361,0.00000000,0.05715361
110,9,0.05675934,0.00000000,0.05675934
110,10,0.05631829,0.00000000,0.05631829
110,11,0.05583032,0.00000000,0.05583032
110,12,0.05529529,0.00000000,0.05529529
110,13,0.05471303,0.00000000,0.05471303
110,14,0.05408338,0.00000000,0.05408338
110,15,0.05340615,0.00000000,0.05340615
110,16,0.05268114,0.00000000,0.05268114
110,17,0.05190814,0.00000000,0.05190814
110,18,0.05108694,0.00000000,0.05108694
110,19,0.05021728,0.00000000,0.05021728
110,20,0.04929893,0.00000000,0.04929893
110,21,0.04833163,0.00000000,0.04833163
110,22,0.04731510,0.00000000,0.04731510
110,23,0.04624907,0.00000000,0.04624907
110,24,0.04513325,0.00000000,0.04513325
110,25,0.04396732,0.00000000,0.04396732
110,26,0.04275099,0.00000000,0.04275099
110,27,0.04148393,0.00000000,0.04148393
110,28,0.04016580,0.00000000,0.04016580
110,29,0.03879627,0.00000000,0.03879627
110,30,0.03737498,0.00000000,0.03737498
110,31,0.03590158,0.00000000,0.03590158
110,32,0.03437569,0.00000000,0.03437569
110,33,0.03279696,0.00000000,0.03279696
110,34,0.03116499,0.00000000,0.03116499
110,35,0.02947939,0.00000000,0.02947939
110,36,0.02773978,0.00000000,0.02773978
110,37,0.02594574,0.00000000,0.02594574
110,38,0.02409688,0.00000000,0.02409688
110,39,0.02219278,0.00000000,0.02219278
110,40,0.02023302,0.00000000,0.02023302
110,41,0.01821719,0.00000000,0.01821719
110,42,0.01614485,0.00000000,0.01614485
110,43,0.01401558,0.00000000,0.01401558
110,44,0.01182895,0.00000000,0.01182895
110,45,0.00958451,0.00000000,0.00958451
110,46,0.00728184,0.00000000,0.00728184
110,47,0.00492049,0.00000000,0.00492049
110,48,0.00250002,0.00000000,0.00250002
110,49,0.00002000,0.00000000,0.00002000
111,0,0.05863487,0.00000000,0.05863487
111,1,0.05861176,0.00000000,0.05861176
111,2,0.05854243,0.00000000,0.05854243
111,3,0.05842686,0.00000000,0.05842686
111,4,0.05826500,0.00000000,0.05826500
111,5,0.05805682,0.00000000,0.05805682
111,6,0.05780225,0.00000000,0.05780225
111,7,0.05750121,0.00000000,0.05750121
111,8,0.05715361,0.00000000,0.05715361
111,9,0.05675934,0.00000000,0.05675934
111,10,0.05631829,0.00000000,0.05631829
111,11,0.05583032,0.00000000,0.05583032
111,12,0.05529529,0.00000000,0.05529529
111,13,0.05471303,0.00000000,0.05471303
111,14,0.05408338,0.00000000,0.05408338
111,15,0.05340615,0.00000000,0.05340615
111,16,0.05268114,0.00000000,0.05268114
111,17,0.05190814,0.00000000,0.05190814
111,18,0.05108694,0.00000000,0.05108694
111,19,0.05021728,0.00000000,0.05021728
111,20,0.04929893,0.00000000,0.04929893
111,21,0.04833163,0.00000000,0.04833163
111,22,0.04731510,0.00000000,0.04731510
111,23,0.04624907,0.00000000,0.04624907
111,24,0.04513325,0.00000000,0.04513325
111,25,0.04396732,0.00000000,0.04396732
111,26,0.04275099,0.00000000,0.04275099
111,27,0.04148393,0.00000000,0.04148393
111,28,0.04016580,0.00000000,0.04016580
111,29,0.03879627,0.00000000,0.03879627
111,30,0.03737498,0.00000000,0.03737498
111,31,0.03590158,0.00000000,0.03590158
111,32,0.03437569,0.00000000,0.03437569
111,33,0.03279696,0.00000000,0.03279696
111,34,0.03116499,0.00000000,0.03116499
111,35,0.02947939,0.00000000,0.02947939
111,36,0.02773978,0.00000000,0.02773978
111,37,0.02594574,0.00000000,0.02594574
111,38,0.02409688,0.00000000,0.02409688
111,39,0.02219278,0.00000000,0.02219278
111,40,0.02023302,0.00000000,0.02023302
111,41,0.01821719,0.00000000,0.01821719
111,42,0.01614485,0.00000000,0.01614485
111,43,0.01401558,0.00000000,0.01401558
111,44,0.01182895,0.00000000,0.01182895
111,45,0.00958451,0.00000000,0.00958451
111,46,0.00728184,0.00000000,0.00728184
111,47,0.00492049,0.00000000,0.00492049
111,48,0.00250002,0.00000000,0.00250002
111,49,0.00002000,0.00000000,0.00002000
112,0,0.05863487,0.00000000,0.05863487
112,1,0.05861176,0.00000000,0.05861176
112,2,0.05854243,0.00000000,0.05854243
112,3,0.05842686,0.00000000,0.05842686
112,4,0.05826500,0.00000000,0.05826500
112,5,0.05805682,0.00000000,0.05805682
112,6,0.05780225,0.00000000,0.05780225
112,7,0.05750121,0.00000000,0.05750121
112,8,0.05715361,0.00000000,0.05715361
112,9,0.05675934,0.00000000,0.05675934
112,10,0.05631829,0.00000000,0.05631829
112,11,0.05583032,0.00000000,0.05583032
112,12,0.05529529,0.00000000,0.05529529
112,13,0.05471303,0.00000000,0.05471303
112,14,0.05408338,0.00000000,0.05408338
112,15,0.05340615,0.00000000,0.05340615
112,16,0.05268114,0.00000000,0.05268114
112,17,0.05190814,0.00000000,0.05190814
112,18,0.05108694,0.00000000,0.05108694
112,19,0.05021728,0.00000000,0.05021728
112,20,0.04929893,0.00000000,0.04929893
112,21,0.04833163,0.00000000,0.04833163
112,22,0.04731510,0.00000000,0.04731510
112,23,0.04624907,0.00000000,0.04624907
112,24,0.04513325,0.00000000,0.04513325
112,25,0.04396732,0.00000000,0.04396732
112,26,0.04275099,0.00000000,0.04275099
112,27,0.04148393,0.00000000,0.04148393
112,28,0.04016580,0.00000000,0.04016580
112,29,0.03879627,0.00000000,0.03879627
112,30,0.03737498,0.00000000,0.03737498
112,31,0.03590158,0.00000000,0.03590158
112,32,0.03437569,0.00000000,0.03437569
112,33,0.03279696,0.00000000,0.03279696
112,34,0.03116499,0.00000000,0.03116499
112,35,0.02947939,0.00000000,0.02947939
112,36,0.02773978,0.00000000,0.02773978
112,37,0.02594574,0.00000000,0.02594574
112,38,0.02409688,0.00000000,0.02409688
112,39,0.02219278,0.00000000,0.02219278
112,40,0.02023302,0.00000000,0.02023302
112,41,0.01821719,0.00000000,0.01821719
112,42,0.01614485,0.00000000,0.01614485
112,43,0.01401558,0.00000000,0.01401558
112,44,0.01182895,0.00000000,0.01182895
112,45,0.00958451,0.00000000,0.00958451
112,46,0.00728184,0.00000000,0.00728184
112,47,0.00492049,0.00000000,0.00492049
112,48,0.00250002,0.00000000,0.00250002
112,49,0.00002000,0.00000000,0.00002000
113,0,0.05863487,0.00000000,0.05863487
113,1,0.05861176,0.00000000,0.05861176
113,2,0.05854243,0.00000000,0.05854243
113,3,0.05842686,0.00000000,0.05842686
113,4,0.05826500,0.00000000,0.05826500
113,5,0.05805682,0.00000000,0.05805682
113,6,0.05780225,0.00000000,0.05780225
113,7,0.05750121,0.00000000,0.05750121
113,8,0.05715361,0.00000000,0.05715361
113,9,0.05675934,0.00000000,0.05675934
113,10,0.05631829,0.00000000,0.05631829
113,11,0.05583032,0.00000000,0.05583032
113,12,0.05529529,0.00000000,0.05529529
113,13,0.05471303,0.00000000,0.05471303
113,14,0.05408338,0.00000000,0.05408338
113,15,0.05340615,0.00000000,0.05340615
113,16,0.05268114,0.00000000,0.05268114
113,17,0.05190814,0.00000000,0.05190814
113,18,0.05108694,0.00000000,0.05108694
113,19,0.05021728,0.00000000,0.05021728
113,20,0.04929893,0.00000000,0.04929893
113,21,0.04833163,0.00000000,0.04833163
113,22,0.04731510,0.00000000,0.04731510
113,23,0.04624907,0.00000000,0.04624907
113,24,0.04513325,0.00000000,0.04513325
113,25,0.04396732,0.00000000,0.04396732
113,26,0.04275099,0.00000000,0.04275099
113,27,0.04148393,0.00000000,0.04148393
113,28,0.04016580,0.00000000,0.04016580
113,29,0.03879627,0.00000000,0.03879627
113,30,0.03737498,0.00000000,0.03737498
113,31,0.03590158,0.00000000,0.03590158
113,32,0.03437569,0.00000000,0.03437569
113,33,0.03279696,0.00000000,0.03279696
113,34,0.03116499,0.00000000,0.03116499
113,35,0.02947939,0.00000000,0.02947939
113,36,0.02773978,0.00000000,0.02773978
113,37,0.02594574,0.00000000,0.02594574
113,38,0.02409688,0.00000000,0.02409688
113,39,0.02219278,0.00000000,0.02219278
113,40,0.02023302,0.00000000,0.02023302
113,41,0.01821719,0.00000000,0.01821719
113,42,0.01614485,0.00000000,0.01614485
113,43,0.01401558,0.00000000,0.01401558
113,44,0.01182895,0.00000000,0.01182895
113,45,0.00958451,0.00000000,0.00958451
113,46,0.00728184,0.00000000,0.00728184
113,47,0.00492049,0.00000000,0.00492049
113,48,0.00250002,0.00000000,0.00250002
113,49,0.00002000,0.00000000,0.00002000
114,0,0.05863487,0.00000000,0.05863487
114,1,0.05861176,0.00000000,0.05861176
114,2,0.05854243,0.00000000,0.05854243
114,3,0.05842686,0.00000000,0.05842686
114,4,0.05826500,0.00000000,0.05826500
114,5,0.05805682,0.00000000,0.05805682
114,6,0.05780225,0.00000000,0.05780225
114,7,0.05750121,0.00000000,0.05750121
114,8,0.05715361,0.00000000,0.05715361
114,9,0.05675934,0.00000000,0.05675934
114,10,0.05631829,0.00000000,0.05631829
114,11,0.05583032,0.00000000,0.05583032
114,12,0.05529529,0.00000000,0.05529529
114,13,0.05471303,0.00000000,0.05471303
114,14,0.05408338,0.00000000,0.05408338
114,15,0.05340615,0.00000000,0.05340615
114,16,0.05268114,0.00000000,0.05268114
114,17,0.05190814,0.00000000,0.05190814
114,18,0.05108694,0.00000000,0.05108694
114,19,0.05021728,0.00000000,0.05021728
114,20,0.04929893,0.00000000,0.04929893
114,21,0.04833163,0.00000000,0.04833163
114,22,0.04731510,0.00000000,0.04731510
114,23,0.04624907,0.00000000,0.04624907
114,24,0.04513325,0.00000000,0.04513325
114,25,0.04396732,0.00000000,0.04396732
114,26,0.04275099,0.00000000,0.04275099
114,27,0.04148393,0.00000000,0.04148393
114,28,0.04016580,0.00000000,0.04016580
114,29,0.03879627,0.00000000,0.03879627
114,30,0.03737498,0.00000000,0.03737498
114,31,0.03590158,0.00000000,0.03590158
114,32,0.03437569,0.00000000,0.03437569
114,33,0.03279696,0.00000000,0.03279696
114,34,0.03116499,0.00000000,0.03116499
114,35,0.02947939,0.00000000,0.02947939
114,36,0.02773978,0.00000000,0.02773978
114,37,0.02594574,0.00000000,0.02594574
114,38,0.02409688,0.00000000,0.02409688
114,39,0.02219278,0.00000000,0.02219278
114,40,0.02023302,0.00000000,0.02023302
114,41,0.01821719,0.00000000,0.01821719
114,42,0.01614485,0.00000000,0.01614485
114,43,0.01401558,0.00000000,0.01401558
114,44,0.01182895,0.00000000,0.01182895
